# META: {"workflow_id": 5, "user_id": 33, "num_abstract": 40, "connector_pattern": "100101101000011011101010000111111100111", "abstract_services": {"a_0": 119, "a_1": 108, "a_2": 117, "a_3": 111, "a_4": 98, "a_5": 121, "a_6": 86, "a_7": 113, "a_8": 97, "a_9": 88, "a_10": 98, "a_11": 103, "a_12": 120, "a_13": 118, "a_14": 112, "a_15": 101, "a_16": 98, "a_17": 120, "a_18": 115, "a_19": 87, "a_20": 106, "a_21": 120, "a_22": 102, "a_23": 111, "a_24": 96, "a_25": 96, "a_26": 92, "a_27": 101, "a_28": 102, "a_29": 103, "a_30": 119, "a_31": 117, "a_32": 109, "a_33": 118, "a_34": 112, "a_35": 95, "a_36": 98, "a_37": 86, "a_38": 101, "a_39": 118}, "total_latency": 6.02, "total_throughput": 1.37}
abstract_service,concrete_service,latency,throughput
a_1,190,0.559,8.944
a_1,1301,0.168,23.809
a_1,4836,0.165,12.121
a_1,1820,0.313,9.584
a_1,518,0.322,6.211
a_1,372,0.198,35.353
a_1,2001,0.332,6.024
a_1,1469,0.489,4.089
a_1,2018,0.254,7.874
a_1,4532,0.086,23.255
a_1,3663,0.171,17.543
a_1,1562,0.915,27.322
a_1,1853,0.38,5.263
a_1,4695,0.09,111.111
a_1,72,12.052,0.165
a_1,3998,0.147,20.408
a_1,1734,0.188,872.34
a_1,3681,0.109,27.522
a_1,2226,0.525,34.285
a_1,1646,0.139,35.971
a_1,614,0.375,16.0
a_1,11,0.553,3.616
a_1,86,0.884,3.393
a_1,592,0.135,259.259
a_1,5523,1.367,1.463
a_1,1360,0.506,7.905
a_1,371,0.158,44.303
a_1,238,0.694,10.086
a_2,2441,0.483,4.14
a_2,2302,0.702,71.225
a_2,1824,0.362,11.049
a_2,2650,0.352,8.522
a_2,1863,0.245,16.326
a_2,5056,0.128,15.625
a_2,3616,0.06,50.0
a_2,5120,0.342,8.771
a_2,5517,0.285,21.052
a_2,633,0.228,13.157
a_2,1308,0.516,3.875
a_2,97,3.725,1.073
a_2,4134,0.069,115.942
a_2,2982,0.316,12.658
a_2,3592,0.107,28.037
a_2,1928,0.789,3.802
a_2,582,0.093,32.258
a_2,3626,0.089,134.831
a_2,4039,0.127,31.496
a_2,2048,3.669,1.09
a_2,5385,0.815,6.134
a_2,1883,3.464,0.577
a_2,1226,0.239,37.656
a_2,5480,0.135,66.666
a_2,5088,0.145,48.275
a_2,3,0.22,9.09
a_2,2280,0.527,64.516
a_2,1411,0.367,5.449
a_2,1706,0.183,814.207
a_2,4199,0.036,83.333
a_2,2885,0.176,443.181
a_2,5147,0.615,60.162
a_2,2555,0.318,9.433
a_2,4187,2.813,1.066
a_2,103,0.53,3.773
a_2,1093,0.129,23.255
a_2,3243,0.898,20.044
a_2,5137,0.634,6.309
a_2,5248,0.324,12.345
a_2,4678,0.1,20.0
a_2,4341,0.165,12.121
a_2,443,12.549,0.637
a_2,3253,0.076,65.789
a_2,3921,0.032,125.0
a_2,4422,0.131,22.9
a_2,4098,0.179,16.759
a_2,5250,0.434,52.995
a_2,4969,0.172,23.255
a_2,1976,0.321,9.345
a_2,2790,0.169,29.585
a_2,5484,2.502,3.197
a_2,2025,1.71,187.719
a_2,5777,0.099,40.404
a_2,4093,0.127,23.622
a_2,4090,0.057,52.631
a_2,4884,0.083,72.289
a_2,240,0.13,53.846
a_2,774,0.482,6.224
a_2,4506,0.08,37.5
a_2,4406,0.063,63.492
a_2,3913,0.183,21.857
a_2,636,0.281,868.327
a_2,2580,0.822,2.433
a_2,1423,0.56,7.142
a_2,3039,0.175,17.142
a_2,2333,0.195,71.794
a_2,3246,0.157,25.477
a_2,4463,0.064,46.875
a_2,3397,0.487,16.427
a_2,1233,0.229,34.934
a_2,2967,0.161,18.633
a_2,2947,0.496,8.064
a_2,1811,15.368,0.26
a_2,4876,0.111,18.018
a_2,2292,5.071,3.549
a_2,1311,0.228,17.543
a_2,2082,0.204,9.803
a_2,3574,0.103,29.126
a_2,3336,0.136,44.117
a_2,569,0.146,13.698
a_2,1172,0.327,12.232
a_2,2360,0.602,3.322
a_2,28,0.889,3.374
a_2,187,0.563,12.433
a_2,5758,0.145,89.655
a_2,348,0.208,33.653
a_2,3211,0.742,6.738
a_2,2973,0.207,67.632
a_2,5600,0.17,29.411
a_2,3498,0.156,12.82
a_2,5454,0.126,23.809
a_2,1154,0.273,10.989
a_2,2058,0.422,7.109
a_2,4508,0.169,11.834
a_2,815,0.582,3.436
a_2,4275,0.065,46.153
a_2,5115,0.13,15.384
a_2,5667,0.101,39.603
a_2,2916,0.711,71.729
a_2,2714,0.167,29.94
a_2,3914,0.103,29.126
a_2,1681,0.136,36.764
a_2,3615,0.115,26.086
a_2,5653,0.039,717.948
a_2,4177,0.305,6.557
a_2,1043,0.364,13.736
a_2,3769,0.057,52.631
a_2,5820,0.148,27.027
a_2,2482,0.14,99.999
a_2,3992,0.074,121.621
a_2,2045,2.577,1.164
a_2,4595,0.093,53.763
a_2,2083,1.328,1.506
a_2,444,12.585,0.635
a_2,679,0.958,2.087
a_2,4699,0.015,133.333
a_2,4238,0.072,41.666
a_3,827,0.877,10.262
a_3,3552,0.06,50.0
a_3,4191,0.07,157.142
a_3,565,0.543,79.189
a_3,893,0.837,3.584
a_3,2636,0.227,317.18
a_3,1842,0.364,8.241
a_3,4537,0.621,9.661
a_3,1818,0.372,16.129
a_3,413,13.032,0.613
a_3,3895,0.104,38.461
a_3,1232,0.237,37.974
a_3,4787,0.645,10.852
a_3,425,12.551,0.637
a_3,5166,0.274,7.299
a_3,4236,0.127,31.496
a_3,4838,0.124,32.258
a_3,3907,0.051,78.431
a_3,5059,0.08,25.0
a_3,3248,0.106,84.905
a_3,3905,0.087,34.482
a_3,330,0.153,45.751
a_3,3588,0.056,53.571
a_3,3202,0.219,13.698
a_3,2009,0.422,14.218
a_3,1267,0.122,24.59
a_3,1714,0.146,486.301
a_3,5130,0.458,8.733
a_3,3436,0.168,17.857
a_3,5062,0.096,135.416
a_3,3935,0.21,19.047
a_3,3186,0.199,15.075
a_3,2494,0.941,3.188
a_3,2118,0.287,13.937
a_3,5412,0.215,65.116
a_3,1760,0.159,113.207
a_3,2007,0.36,11.111
a_3,2765,0.169,29.585
a_3,1960,0.124,24.193
a_3,845,1.56,233.974
a_3,3703,9.587,0.312
a_3,2814,0.168,29.761
a_3,1415,0.326,6.134
a_3,1697,0.143,34.965
a_3,4889,2.826,2.123
a_3,2298,0.463,4.319
a_3,5073,0.145,13.793
a_3,2140,0.355,11.267
a_3,3576,0.049,61.224
a_3,1891,0.447,17.897
a_3,2644,0.821,92.57
a_3,2702,0.168,29.761
a_3,2833,0.164,24.39
a_3,388,0.187,37.433
a_3,1851,0.463,4.319
a_3,2113,0.355,5.633
a_3,2832,0.165,30.303
a_3,82,1.081,3.7
a_3,1819,0.448,78.125
a_3,3309,0.401,14.962
a_3,4877,0.01,300.0
a_3,3240,0.201,14.925
a_3,4052,0.07,28.571
a_3,4080,0.168,17.857
a_3,3252,1.082,165.434
a_3,414,0.482,14.522
a_3,4941,0.222,18.018
a_3,652,0.239,8.368
a_3,1165,0.315,6.349
a_3,1704,0.176,335.227
a_3,4635,0.067,29.85
a_3,2751,0.159,31.446
a_3,4437,0.064,62.5
a_3,3638,0.072,41.666
a_3,5400,0.193,77.72
a_3,4911,5.751,0.695
a_3,1238,0.645,3.1
a_3,1447,0.683,73.206
a_3,5451,0.136,22.058
a_3,5757,0.121,24.793
a_3,4883,0.104,19.23
a_3,1817,0.265,7.547
a_3,1660,0.145,34.482
a_3,2169,0.368,8.152
a_3,2894,0.206,762.135
a_3,2042,3.646,1.097
a_3,3157,0.233,12.875
a_3,3398,0.488,16.393
a_3,2882,0.158,6.329
a_3,3459,0.165,24.242
a_3,5695,0.046,65.217
a_3,2648,0.372,5.376
a_3,138,0.133,60.15
a_3,3571,9.311,5.584
a_3,739,0.687,5.822
a_3,3554,0.073,41.095
a_3,4115,0.088,34.09
a_3,808,0.544,5.514
a_3,5463,0.13,69.23
a_3,334,0.136,51.47
a_3,1434,0.492,8.13
a_3,1692,0.148,33.783
a_3,4605,0.132,15.151
a_3,4887,0.221,171.945
a_3,3420,0.144,20.833
a_3,2754,0.159,25.157
a_3,4861,0.121,41.322
a_3,713,0.509,7.858
a_3,2834,0.165,30.303
a_3,5735,0.146,27.397
a_3,3172,0.216,13.888
a_4,3996,0.117,25.641
a_4,4625,0.12,33.333
a_4,2477,0.284,31.69
a_4,628,0.746,821.715
a_4,5581,0.422,7.109
a_4,4905,0.056,53.571
a_4,4781,0.199,10.05
a_4,5693,0.201,502.487
a_4,3602,0.036,83.333
a_4,4794,0.05,40.0
a_4,1013,0.678,421.828
a_4,1303,0.533,3.752
a_4,715,0.356,11.235
a_4,3060,1.382,459.479
a_4,150,0.233,12.875
a_4,5466,0.129,54.263
a_4,5107,0.133,52.631
a_4,3756,0.032,93.75
a_4,4891,0.179,16.759
a_4,1104,0.28,10.714
a_4,985,1.403,1.425
a_4,1457,1.941,355.486
a_4,3334,0.118,25.423
a_4,3510,0.047,63.829
a_4,1770,0.172,11.627
a_4,2808,0.169,29.585
a_4,3972,0.152,6.578
a_4,3846,0.034,88.235
a_4,5371,0.118,16.949
a_4,2090,0.376,10.638
a_4,5342,0.063,396.825
a_4,942,0.259,54.054
a_4,3877,0.055,72.727
a_4,5000,0.245,12.244
a_4,1136,0.118,16.949
a_4,1742,0.2,355.0
a_4,5588,0.796,5.025
a_4,5050,0.203,14.778
a_4,5808,0.173,17.341
a_4,1376,0.161,62.111
a_4,1510,0.716,4.189
a_4,3237,0.183,16.393
a_4,758,0.231,8.658
a_4,3359,0.285,866.666
a_4,4184,0.034,58.823
a_4,5528,0.177,39.548
a_4,4242,0.063,47.619
a_4,5292,0.09,111.111
a_4,1199,0.285,7.017
a_4,1779,0.3,10.0
a_4,2709,0.167,29.94
a_4,2277,0.856,7.009
a_4,4460,0.101,39.603
a_4,4840,0.149,26.845
a_4,988,0.819,2.442
a_4,1297,0.136,955.882
a_4,1877,0.397,7.556
a_4,2430,0.501,7.984
a_4,1259,0.707,4.243
a_4,2556,0.326,9.202
a_4,1158,0.305,9.836
a_4,1207,0.371,8.086
a_4,4325,0.147,278.911
a_4,833,1.077,1.857
a_4,3999,0.088,34.09
a_4,625,0.488,8.196
a_4,1627,0.36,5.555
a_4,4923,0.134,14.925
a_4,4917,0.027,111.111
a_4,3511,0.045,66.666
a_4,2564,0.528,15.151
a_4,1718,0.233,304.721
a_4,2919,0.354,8.474
a_4,523,0.305,9.836
a_4,5244,0.356,8.426
a_4,5358,0.073,178.082
a_4,1571,0.142,42.253
a_4,5355,0.123,73.17
a_4,5092,0.181,22.099
a_4,1123,0.657,18.264
a_4,3065,0.356,56.179
a_4,5490,0.219,9.132
a_4,3382,0.147,455.782
a_4,2498,0.329,9.118
a_4,3117,0.236,12.711
a_4,1896,0.362,13.812
a_4,3679,0.082,36.585
a_4,4692,0.103,29.126
a_4,2123,0.565,24.778
a_4,2256,0.357,5.602
a_4,514,0.13,69.23
a_4,1473,0.555,10.81
a_4,2221,2.023,1.482
a_4,3449,0.167,23.952
a_4,1455,0.328,12.195
a_4,3987,0.041,146.341
a_4,331,0.146,47.945
a_4,4308,0.119,42.016
a_5,4687,0.752,390.957
a_5,2429,0.409,7.334
a_5,4008,0.068,44.117
a_5,5110,0.103,58.252
a_5,4872,0.305,22.95
a_5,4749,0.082,36.585
a_5,4743,0.446,6.726
a_5,1629,0.506,3.952
a_5,5200,0.87,4.597
a_5,2796,0.174,28.735
a_5,3086,0.36,13.888
a_5,2802,0.166,30.12
a_5,2222,0.237,12.658
a_5,1153,0.395,22.784
a_5,5702,0.133,578.947
a_5,2651,0.36,16.666
a_5,596,0.244,12.295
a_5,2872,0.17,23.529
a_5,756,0.444,6.756
a_5,2612,0.37,32.432
a_5,3888,0.165,24.242
a_5,2401,1.034,2.901
a_5,964,0.273,7.326
a_5,244,0.138,50.724
a_5,1480,4.354,18.603
a_5,3179,0.205,19.512
a_5,262,0.131,53.435
a_5,2464,0.162,18.518
a_5,2435,0.499,6.012
a_5,1685,0.175,28.571
a_5,55,0.229,17.467
a_5,973,0.434,4.608
a_5,5118,0.666,3.003
a_5,4534,0.161,24.844
a_5,3503,0.188,21.276
a_5,157,0.399,5.012
a_5,5074,0.32,59.375
a_5,2693,0.168,29.761
a_5,3022,0.116,68.965
a_5,3635,0.047,63.829
a_5,1769,0.478,6.276
a_5,943,0.465,6.451
a_5,4624,3.443,1.161
a_5,3595,0.056,53.571
a_5,4540,0.047,106.382
a_5,1231,0.23,39.13
a_5,3105,0.242,8.264
a_5,4657,0.416,350.961
a_5,2204,0.451,8.869
a_5,2666,0.703,100.995
a_5,4608,0.28,28.571
a_5,5141,0.309,12.944
a_5,5597,0.135,22.222
a_5,1481,0.553,10.849
a_5,300,0.506,17.786
a_5,2501,0.281,10.676
a_5,93,2.853,1.402
a_5,1796,0.179,22.346
a_5,718,1.337,1.495
a_5,5602,0.182,27.472
a_5,1967,0.145,13.793
a_5,2439,0.268,7.462
a_5,2626,0.587,6.814
a_5,3709,0.366,284.153
a_5,4290,0.136,14.705
a_5,5674,0.016,125.0
a_5,598,0.066,45.454
a_5,2406,0.335,11.94
a_5,3083,0.349,8.595
a_5,2428,1.494,14.725
a_5,2924,0.165,18.181
a_5,2810,0.166,24.096
a_5,1948,0.259,11.583
a_5,1529,0.814,2.457
a_5,4034,0.175,17.142
a_5,5489,0.376,5.319
a_5,5459,0.292,23.972
a_5,8,0.441,4.535
a_5,2545,0.146,20.547
a_5,2170,0.37,5.405
a_5,3598,0.072,41.666
a_5,4975,0.042,47.619
a_5,4766,0.107,65.42
a_5,1245,0.169,17.751
a_5,4230,0.131,30.534
a_5,1114,0.485,6.185
a_5,1022,0.297,13.468
a_5,4375,0.187,10.695
a_5,195,0.549,5.464
a_5,1866,0.461,4.338
a_5,902,0.61,14.754
a_5,3549,0.066,45.454
a_5,4087,0.035,57.142
a_5,5067,0.143,20.979
a_5,4330,0.097,41.237
a_5,1191,0.26,7.692
a_5,3770,0.067,44.776
a_5,4233,0.402,465.174
a_5,4449,0.078,51.282
a_5,5402,0.171,70.175
a_5,2868,0.172,29.069
a_5,3695,0.05,60.0
a_5,1501,1.273,18.067
a_5,2627,0.437,4.576
a_5,1236,0.248,36.29
a_5,593,14.985,0.133
a_5,4710,0.127,15.748
a_5,332,0.163,42.944
a_5,2142,0.345,8.695
a_5,5545,0.175,40.0
a_5,4110,0.522,7.662
a_5,5158,4.564,3.724
a_5,367,0.176,39.772
a_5,2168,0.699,115.879
a_5,5272,0.278,25.179
a_5,578,0.129,15.503
a_5,1260,0.153,19.607
a_5,556,0.278,28.776
a_5,5283,0.188,191.489
a_5,2275,0.663,155.354
a_5,2721,0.172,29.069
a_6,776,1.977,1.011
a_6,2645,0.409,9.779
a_6,3869,0.074,67.567
a_6,5132,0.67,10.447
a_6,5391,0.129,31.007
a_6,4574,0.14,14.285
a_6,5424,0.072,41.666
a_6,5744,0.096,31.25
a_6,5598,0.316,6.329
a_6,1112,0.487,8.213
a_6,5153,0.092,32.608
a_6,1597,0.481,6.237
a_6,3557,0.059,50.847
a_6,4405,0.132,30.303
a_6,4277,0.28,14.285
a_6,2154,0.341,8.797
a_6,4909,0.103,29.126
a_6,1651,0.143,34.965
a_6,5491,0.2,20.0
a_6,2481,0.138,72.463
a_6,5339,0.144,20.833
a_6,767,1.001,1.998
a_6,2665,1.014,2.958
a_6,4529,0.174,11.494
a_6,3123,0.27,7.407
a_6,1964,0.329,9.118
a_6,44,0.711,8.438
a_6,3322,0.129,38.759
a_6,743,0.681,4.405
a_6,436,13.175,0.607
a_6,273,12.54,0.637
a_6,1617,0.185,16.216
a_6,646,0.618,4.854
a_6,4539,0.092,54.347
a_6,3817,0.181,16.574
a_6,5146,0.741,5.398
a_6,2795,0.165,30.303
a_6,835,1.825,1.643
a_6,2994,0.516,7.751
a_6,3841,0.073,27.397
a_6,925,0.346,8.67
a_6,5726,0.291,6.872
a_6,4502,0.237,12.658
a_6,2491,0.152,13.157
a_6,5608,0.242,12.396
a_6,3403,0.148,33.783
a_6,4958,0.102,68.627
a_6,1132,0.251,7.968
a_6,1145,0.25,12.0
a_6,3229,0.191,20.942
a_6,2742,0.165,30.303
a_6,1432,0.455,4.395
a_6,2921,0.17,17.647
a_6,160,2.5,1.2
a_6,5133,0.884,7.918
a_6,5165,0.339,20.648
a_6,1436,0.594,8.417
a_6,1998,0.319,9.404
a_6,3025,0.368,8.152
a_6,2249,0.537,3.724
a_6,2992,0.111,27.027
a_6,4817,0.205,14.634
a_6,1611,0.402,24.875
a_6,3670,0.133,22.556
a_6,4408,0.138,144.927
a_6,3924,0.069,101.449
a_6,2011,0.259,15.444
a_6,3597,0.044,68.181
a_6,3446,0.163,24.539
a_6,3936,0.957,19.853
a_6,1459,0.397,5.037
a_6,1511,1.334,233.883
a_6,3225,0.258,19.379
a_6,1461,0.545,5.504
a_6,3327,0.197,197.969
a_6,3533,0.094,31.914
a_6,5648,0.171,11.695
a_6,4839,0.113,35.398
a_6,5070,0.088,22.727
a_6,5672,0.011,272.727
a_6,1449,0.459,6.535
a_6,900,0.175,17.142
a_6,5051,0.029,103.448
a_6,3781,0.35,8.571
a_6,4373,0.069,57.971
a_6,2236,0.198,15.151
a_7,2552,0.156,19.23
a_7,2566,0.15,13.333
a_7,5759,0.065,46.153
a_7,2374,0.24,33.333
a_7,4804,0.08,50.0
a_7,2387,0.218,36.697
a_7,1728,0.167,988.023
a_7,3341,0.268,485.074
a_7,1256,0.885,4.519
a_7,2946,0.338,11.834
a_7,5180,0.327,42.813
a_7,5028,0.199,10.05
a_7,170,0.326,239.263
a_7,1986,1.164,7.731
a_7,4977,0.14,21.428
a_7,4410,0.231,12.987
a_7,3425,0.203,19.704
a_7,1092,0.4,50.0
a_7,1033,0.123,24.39
a_7,4111,0.272,11.029
a_7,3430,0.223,17.937
a_7,19,0.216,13.888
a_7,3249,0.129,31.007
a_7,4770,0.37,10.81
a_7,5434,0.134,37.313
a_7,2189,0.356,36.516
a_7,4004,0.133,22.556
a_7,29,0.317,9.463
a_7,2944,0.116,77.586
a_7,2760,0.177,28.248
a_7,3388,0.512,15.625
a_7,2192,0.437,6.864
a_7,4244,0.064,62.5
a_7,5232,1.147,2.615
a_7,1082,0.434,6.912
a_7,731,0.546,3.663
a_7,4026,0.107,18.691
a_7,2815,0.186,26.881
a_7,3578,0.135,22.222
a_7,399,0.146,47.945
a_7,4978,0.077,25.974
a_7,5790,0.103,38.834
a_7,3435,0.175,17.142
a_7,4745,0.133,22.556
a_7,2797,0.186,21.505
a_7,5768,2.711,1.475
a_7,3657,0.043,69.767
a_7,5603,0.165,30.303
a_7,5078,0.126,15.873
a_7,4562,0.095,200.0
a_7,2134,0.527,5.692
a_7,2989,0.158,82.278
a_7,3564,0.062,48.387
a_7,5475,0.133,52.631
a_7,5507,0.225,8.888
a_7,5612,0.244,8.196
a_7,717,0.968,2.066
a_7,3906,0.087,22.988
a_7,5704,0.046,65.217
a_7,137,0.535,3.738
a_7,4763,0.213,9.389
a_7,4514,0.066,303.03
a_7,3708,4.027,0.496
a_7,1614,0.191,15.706
a_7,4881,0.085,94.117
a_7,408,12.124,0.659
a_7,111,0.18,16.666
a_7,1227,0.261,34.482
a_7,5450,0.119,25.21
a_7,4068,0.142,14.084
a_7,3664,0.202,14.851
a_7,3335,0.126,87.301
a_7,812,1.364,1.466
a_7,2543,0.255,11.764
a_7,1045,0.323,6.191
a_7,3518,0.074,40.54
a_7,3553,0.062,48.387
a_7,1907,0.105,28.571
a_7,790,0.309,9.708
a_7,3864,0.155,19.354
a_7,5785,2.407,1.661
a_7,1352,0.462,6.493
a_7,119,0.326,30.674
a_7,2351,0.695,4.316
a_7,1181,0.26,11.538
a_7,1680,0.139,35.971
a_7,1479,0.341,14.662
a_7,3118,0.258,11.627
a_7,3837,0.142,21.126
a_7,3221,1.254,3.189
a_7,2105,0.784,252.551
a_7,2649,0.202,9.9
a_7,1837,0.344,8.72
a_7,3494,0.148,13.513
a_7,1645,0.149,33.557
a_7,2096,0.419,7.159
a_7,5270,0.238,12.605
a_7,5354,0.077,116.883
a_7,3952,0.12,66.666
a_7,2909,0.17,252.941
a_7,2775,0.166,30.12
a_7,4853,0.24,16.666
a_7,4117,0.061,32.786
a_7,3251,1.006,112.326
a_7,5186,0.474,6.329
a_7,5739,0.103,378.64
a_7,5592,0.328,6.097
a_7,4493,0.1,50.0
a_7,484,0.202,44.554
a_7,5368,0.089,101.123
a_7,1600,0.651,4.608
a_7,3020,0.127,31.496
a_7,2354,0.679,5.891
a_8,2688,0.173,28.901
a_8,1375,1.019,8.832
a_8,4935,0.219,13.698
a_8,4565,0.03,100.0
a_8,164,0.151,19.867
a_8,5303,0.086,34.883
a_8,1029,0.254,11.811
a_8,3235,0.225,26.666
a_8,4435,0.068,44.117
a_8,4400,3.174,1.89
a_8,1107,0.638,6.269
a_8,994,2.898,115.251
a_8,5399,0.243,106.995
