# META: {"workflow_id": 1, "user_id": 33, "num_abstract": 30, "connector_pattern": "11011100100000011111001001100", "abstract_services": {"a_0": 91, "a_1": 104, "a_2": 114, "a_3": 112, "a_4": 101, "a_5": 91, "a_6": 91, "a_7": 107, "a_8": 113, "a_9": 96, "a_10": 109, "a_11": 88, "a_12": 123, "a_13": 113, "a_14": 94, "a_15": 92, "a_16": 116, "a_17": 115, "a_18": 100, "a_19": 106, "a_20": 90, "a_21": 101, "a_22": 117, "a_23": 94, "a_24": 106, "a_25": 123, "a_26": 103, "a_27": 120, "a_28": 97, "a_29": 120}, "total_latency": 9.323, "total_throughput": 2.012}
abstract_service,concrete_service,latency,throughput
a_3,5503,0.237,8.438
a_3,5339,0.144,20.833
a_3,4562,0.095,200.0
a_3,427,0.187,37.433
a_3,1282,0.134,447.761
a_3,3895,0.104,38.461
a_3,2395,0.125,24.0
a_3,124,0.156,19.23
a_3,3560,0.062,48.387
a_3,261,0.135,51.851
a_3,1918,0.298,10.067
a_3,2581,0.24,8.333
a_3,2807,0.164,30.487
a_3,3460,0.127,23.622
a_3,3952,0.12,66.666
a_3,5462,0.129,69.767
a_3,598,0.066,45.454
a_3,3214,0.256,11.718
a_3,3368,0.06,533.333
a_3,2703,0.165,30.303
a_3,4909,0.103,29.126
a_3,4529,0.174,11.494
a_3,2489,0.301,9.966
a_3,5542,1.093,11.893
a_3,4065,0.05,40.0
a_3,316,0.141,49.645
a_3,1942,0.331,12.084
a_3,2833,0.164,24.39
a_3,5508,0.231,8.658
a_3,3169,0.215,27.906
a_3,77,0.645,6.201
a_3,779,0.692,4.335
a_3,4981,0.191,83.769
a_3,3917,0.035,171.428
a_3,2432,0.675,4.444
a_3,1989,0.349,17.191
a_3,4563,0.525,5.714
a_3,647,0.283,10.6
a_3,5578,0.462,103.896
a_3,1923,0.247,24.291
a_3,550,0.112,26.785
a_3,3892,0.14,28.571
a_3,5601,0.165,30.303
a_3,4557,0.192,208.333
a_3,665,0.538,7.434
a_3,2270,0.36,5.555
a_3,2258,0.319,6.269
a_3,1130,0.287,13.937
a_3,1974,0.268,11.194
a_3,4523,0.05,40.0
a_3,5377,0.076,92.105
a_3,1083,0.149,20.134
a_3,709,0.815,6.134
a_3,1816,0.359,8.356
a_3,200,1.426,6.311
a_3,3223,0.391,10.23
a_3,5425,0.215,4.651
a_3,5263,0.174,68.965
a_3,5063,0.143,20.979
a_3,5149,0.366,10.928
a_3,3109,0.243,12.345
a_3,4273,0.125,32.0
a_3,1870,1.062,7.532
a_3,338,0.594,11.784
a_3,5253,2.208,1.811
a_3,4709,0.251,155.378
a_3,3344,0.228,162.28
a_3,1378,0.601,292.845
a_3,1399,0.724,15.193
a_3,4225,0.064,62.5
a_3,1154,0.273,10.989
a_3,3676,0.065,46.153
a_3,4481,0.156,19.23
a_3,3529,0.068,44.117
a_3,5039,0.151,19.867
a_3,3689,0.042,71.428
a_3,3074,0.27,7.407
a_3,4434,0.064,62.5
a_3,2312,0.298,6.711
a_3,2646,0.399,10.025
a_3,199,0.596,8.389
a_3,4040,0.135,22.222
a_3,1233,0.229,34.934
a_3,4420,0.077,51.948
a_3,1924,0.287,10.452
a_3,5110,0.103,58.252
a_3,3140,0.469,8.528
a_3,3071,0.545,5.504
a_3,652,0.239,8.368
a_3,4840,0.149,26.845
a_3,1983,0.314,6.369
a_3,2444,0.316,12.658
a_3,1002,0.27,37.037
a_3,4294,0.244,163.934
a_3,1577,0.408,98.039
a_3,3874,0.376,15.957
a_3,2712,0.185,27.027
a_3,2277,0.856,7.009
a_3,4724,0.075,26.666
a_3,1087,0.16,18.75
a_3,1149,0.292,13.698
a_3,1170,0.779,10.269
a_3,4114,0.32,12.5
a_3,782,2.895,1.727
a_3,1527,0.648,18.518
a_4,1575,0.366,109.289
a_4,2179,0.176,11.363
a_4,5229,0.165,18.181
a_4,88,0.185,16.216
a_4,1095,0.299,66.889
a_4,2841,0.164,30.487
a_4,1720,0.151,397.35
a_4,2819,0.168,29.761
a_4,5619,0.156,19.23
a_4,1115,0.407,9.828
a_4,1570,0.141,42.553
a_4,3117,0.236,12.711
a_4,5488,0.483,16.563
a_4,940,0.288,10.416
a_4,4889,2.826,2.123
a_4,3964,0.065,15.384
a_4,2169,0.368,8.152
a_4,5701,0.109,27.522
a_4,349,0.132,53.03
a_4,3821,0.102,9.803
a_4,2091,0.473,6.342
a_4,4943,0.09,33.333
a_4,2466,0.162,18.518
a_4,2698,0.174,22.988
a_4,1548,0.592,5.067
a_4,2353,0.308,9.74
a_4,1525,3.578,0.558
a_4,4920,0.04,50.0
a_4,5580,0.368,10.869
a_4,1196,0.348,5.747
a_4,781,0.747,2.677
a_4,3434,0.241,16.597
a_4,2622,0.895,3.351
a_4,2449,0.554,39.711
a_4,522,0.328,6.097
a_4,346,0.135,51.851
a_4,442,0.43,16.279
a_4,2814,0.168,29.761
a_4,2340,0.177,16.949
a_4,5426,0.193,5.181
a_4,5526,0.407,17.199
a_4,4243,0.125,32.0
a_4,39,0.608,8.223
a_4,4902,0.23,121.739
a_4,1836,0.404,7.425
a_4,4449,0.078,51.282
a_4,1160,0.145,20.689
a_4,5704,0.046,65.217
a_4,2176,0.147,13.605
a_4,1951,0.153,19.607
a_4,558,0.091,21.978
a_4,1480,4.354,18.603
a_4,2407,0.278,262.589
a_4,3046,0.284,10.563
a_4,1156,0.13,23.076
a_4,1726,0.174,339.08
a_4,4159,0.182,16.483
a_4,4121,0.056,89.285
a_4,5671,0.02,100.0
a_4,2743,0.173,28.901
a_4,4543,0.115,26.086
a_4,1670,0.171,29.239
a_4,4588,0.078,38.461
a_4,1418,1.283,5.455
a_4,5463,0.13,69.23
a_4,411,1.398,5.007
a_4,2664,0.743,14.804
a_4,3638,0.072,41.666
a_4,201,17.912,190.542
a_4,4421,0.136,22.058
a_4,2121,0.977,333.674
a_4,790,0.309,9.708
a_4,5132,0.67,10.447
a_4,806,0.475,4.21
a_4,3973,0.077,25.974
a_4,3540,0.047,63.829
a_4,2138,0.38,7.894
a_4,2229,0.471,4.246
a_4,1301,0.168,23.809
a_4,2200,0.432,92.592
a_4,1531,0.612,9.803
a_4,3413,0.19,15.789
a_4,723,0.273,7.326
a_4,4165,0.79,21.518
a_4,3856,0.327,9.174
a_4,2127,0.289,31.141
a_4,5355,0.123,73.17
a_4,1728,0.167,988.023
a_4,3493,0.15,40.0
a_4,279,0.135,51.851
a_4,4699,0.015,133.333
a_4,3515,0.086,34.883
a_4,4001,0.08,37.5
a_4,2377,0.219,36.529
a_4,365,0.227,30.837
a_4,3706,4.962,0.403
a_4,2914,0.102,29.411
a_4,3890,0.141,21.276
a_4,4737,0.202,44.554
a_4,717,0.968,2.066
a_4,5767,0.097,41.237
a_5,1587,0.38,5.263
a_5,655,0.225,8.888
a_5,3575,0.051,58.823
a_5,3750,0.236,12.711
a_5,3598,0.072,41.666
a_5,3633,0.051,58.823
a_5,4437,0.064,62.5
a_5,1126,0.166,24.096
a_5,2666,0.703,100.995
a_5,1815,0.467,40.685
a_5,2994,0.516,7.751
a_5,1310,0.275,14.545
a_5,4752,0.566,3.533
a_5,1192,0.291,10.309
a_5,1090,0.131,22.9
a_5,4380,0.217,18.433
a_5,4927,0.133,15.037
a_5,3340,0.126,55.555
a_5,2793,0.174,28.735
a_5,4013,0.125,16.0
a_5,5766,0.11,27.272
a_5,3873,0.05,120.0
a_5,3823,0.102,9.803
a_5,3864,0.155,19.354
a_5,310,0.16,56.25
a_5,5045,0.248,16.129
a_5,5515,0.23,8.695
a_5,998,0.816,2.45
a_5,5553,0.329,18.237
a_5,3238,0.2,25.0
a_5,5373,0.038,78.947
a_5,5495,0.087,91.954
a_5,2439,0.268,7.462
a_5,2366,1.68,4.166
a_5,5430,0.145,62.068
a_5,926,0.309,197.411
a_5,613,0.494,8.097
a_5,3693,0.026,115.384
a_5,3171,0.218,27.522
a_5,2262,2.449,66.149
a_5,5078,0.126,15.873
a_5,4224,0.063,47.619
a_5,3664,0.202,14.851
a_5,1436,0.594,8.417
a_5,3751,0.26,11.538
a_5,2044,3.538,1.13
a_5,1831,0.41,58.536
a_5,860,0.439,4.555
a_5,2189,0.356,36.516
a_5,2259,0.401,9.975
a_5,3631,0.03,100.0
a_5,5812,0.142,28.169
a_5,410,12.355,0.647
a_5,5290,0.405,856.79
a_5,1762,0.779,2.567
a_5,1285,0.135,592.592
a_5,3858,0.06,33.333
a_5,2678,0.329,112.462
a_5,2825,0.174,28.735
a_5,2260,0.421,4.75
a_5,362,0.132,53.03
a_5,5581,0.422,7.109
a_5,4464,0.196,20.408
a_5,2991,0.11,27.272
a_5,5367,0.036,194.444
a_5,5272,0.278,25.179
a_5,1432,0.455,4.395
a_5,828,0.834,3.597
a_5,2406,0.335,11.94
a_5,5431,15.077,0.132
a_5,5445,0.233,12.875
a_5,5658,0.063,47.619
a_5,3462,0.069,43.478
a_5,2201,0.325,9.23
a_5,3920,0.031,129.032
a_5,555,0.138,14.492
a_5,3832,0.161,12.422
a_5,5648,0.171,11.695
a_5,2626,0.587,6.814
a_5,2745,0.171,29.239
a_5,3758,0.043,69.767
a_5,300,0.506,17.786
a_5,631,0.234,8.547
a_5,314,0.13,53.846
a_5,3974,0.076,26.315
a_5,5159,0.258,15.503
a_5,4123,0.138,123.188
a_5,4075,0.118,33.898
a_5,381,0.189,37.037
a_5,1226,0.239,37.656
a_5,789,4.009,0.498
a_6,304,0.198,35.353
a_6,4335,0.197,203.045
a_6,4668,0.401,4.987
a_6,423,0.19,36.842
a_6,507,0.155,12.903
a_6,1936,0.29,13.793
a_6,2962,0.126,23.809
a_6,3738,0.087,34.482
a_6,5237,0.455,15.384
a_6,2862,0.165,30.303
a_6,1457,1.941,355.486
a_6,5034,0.152,32.894
a_6,5151,0.465,10.752
a_6,3111,0.244,12.295
a_6,938,0.969,4.127
a_6,2380,0.217,36.866
a_6,5182,0.399,2.506
a_6,4701,0.174,22.988
a_6,5053,0.047,42.553
a_6,3619,0.179,16.759
a_6,2547,0.387,7.751
a_6,2140,0.355,11.267
a_6,286,0.13,53.846
a_6,5764,0.076,26.315
a_6,3762,0.035,85.714
a_6,5201,0.314,12.738
a_6,611,0.312,22.435
a_6,2458,0.146,20.547
a_6,4005,0.076,52.631
a_6,1685,0.175,28.571
a_6,2472,0.452,22.123
a_6,3588,0.056,53.571
a_6,3534,0.046,65.217
a_6,2084,0.206,9.708
a_6,5321,0.052,57.692
a_6,4537,0.621,9.661
a_6,4991,0.099,30.303
a_6,1585,0.235,8.51
a_6,4928,0.138,7.246
a_6,1001,19.439,0.154
a_6,2710,0.168,29.761
a_6,258,0.2,35.0
a_6,166,0.516,73.643
a_6,5036,0.173,17.341
a_6,1950,0.163,18.404
a_6,1360,0.506,7.905
a_6,1158,0.305,9.836
a_6,5517,0.285,21.052
a_6,4305,0.372,295.698
a_6,3749,0.5,6.0
a_6,2888,0.226,637.168
a_6,5214,0.444,4.504
a_6,3746,0.071,42.253
a_6,341,0.155,45.161
a_6,3803,0.117,68.376
a_6,4026,0.107,18.691
a_6,2853,0.172,29.069
a_6,1189,0.448,8.928
a_6,2845,0.164,30.487
a_6,5128,0.567,3.527
a_6,3630,0.03,100.0
a_6,556,0.278,28.776
a_6,2767,0.165,30.303
a_6,2252,0.151,19.867
a_6,831,0.663,3.016
a_6,634,0.24,183.333
a_6,2858,0.169,23.668
a_6,3768,0.155,19.354
a_6,2292,5.071,3.549
a_6,3635,0.047,63.829
a_6,4255,0.124,24.193
a_6,1105,0.142,21.126
a_6,3555,0.069,43.478
a_6,1308,0.516,3.875
a_6,3648,0.192,15.625
a_6,2724,0.183,27.322
a_6,5325,0.064,62.5
a_6,5035,0.208,24.038
a_6,1499,1.054,2.846
a_6,2470,0.288,59.027
a_6,2737,0.17,29.411
a_6,5334,0.144,27.777
a_6,3963,0.07,28.571
a_6,4693,0.12,33.333
a_6,982,0.457,41.575
a_6,1602,0.195,15.384
a_6,552,0.068,44.117
a_6,2967,0.161,18.633
a_6,2089,0.157,70.063
a_6,4435,0.068,44.117
a_6,5437,0.093,64.516
a_7,827,0.877,10.262
a_7,5094,0.233,25.751
a_7,4567,0.209,244.019
a_7,1503,1.1,1.818
a_7,438,1.1,6.363
a_7,1699,0.136,36.764
a_7,53,0.578,6.92
a_7,3322,0.129,38.759
a_7,2893,0.343,906.705
a_7,4062,0.227,13.215
a_7,4508,0.169,11.834
a_7,58,0.471,4.246
a_7,4454,0.147,27.21
a_7,2305,0.207,14.492
a_7,1098,0.383,52.219
a_7,1980,0.675,186.666
a_7,2178,0.143,13.986
a_7,1191,0.26,7.692
a_7,5540,1.088,11.948
a_7,3661,0.044,68.181
a_7,3549,0.066,45.454
a_7,3250,1.055,3.791
a_7,1530,0.147,13.605
a_7,4478,0.383,7.832
a_7,4306,0.278,147.482
a_7,3650,0.081,37.037
a_7,4401,0.07,99.999
a_7,5014,0.126,31.746
a_7,5533,1.081,12.025
a_7,1088,0.24,12.5
a_7,2108,0.315,9.523
a_7,2834,0.165,30.303
a_7,5032,0.199,20.1
a_7,4942,0.131,22.9
a_7,4863,0.084,35.714
a_7,2989,0.158,82.278
a_7,895,0.091,32.967
a_7,4570,0.013,153.846
a_7,5206,0.618,4.854
a_7,576,0.071,42.253
a_7,3038,0.297,10.101
a_7,951,0.317,18.927
a_7,3681,0.109,27.522
a_7,5790,0.103,38.834
a_7,2133,0.334,5.988
a_7,2758,0.167,23.952
a_7,1104,0.28,10.714
a_7,2632,0.237,691.983
a_7,5525,0.306,13.071
a_7,975,0.527,5.692
a_7,660,0.777,5.148
a_7,674,0.507,5.917
a_7,5126,1.153,96.27
a_7,3219,0.225,31.111
a_7,315,0.149,46.979
a_7,2006,0.345,5.797
a_7,5712,0.143,538.461
a_7,4211,0.089,33.707
a_7,1361,0.566,28.268
a_7,4094,0.255,7.843
a_7,2883,0.345,147.826
a_7,1611,0.402,24.875
a_7,5447,0.256,7.812
a_7,2135,0.449,6.681
a_7,2954,0.166,24.096
a_7,2561,0.13,23.076
a_7,2816,0.171,29.239
a_7,4627,0.183,437.158
a_7,4374,0.131,22.9
a_7,82,1.081,3.7
a_7,4944,0.186,10.752
a_7,1152,0.403,22.332
a_7,5082,0.072,27.777
a_7,2275,0.663,155.354
a_7,4756,0.189,10.582
a_7,5064,0.256,19.531
a_7,5364,0.14,49.999
a_7,3610,0.04,75.0
a_7,260,0.193,36.269
a_7,2154,0.341,8.797
a_7,188,0.789,3.802
a_7,225,12.503,0.639
a_7,121,1.569,1.912
a_7,440,11.832,0.676
a_7,4556,0.668,59.88
a_7,5382,0.103,38.834
a_7,5442,0.478,8.368
a_7,1018,0.249,8.032
a_7,406,0.142,49.295
a_7,4957,0.141,28.368
a_7,5773,0.151,26.49
a_7,1097,0.136,22.058
a_7,1723,0.149,543.624
a_7,1841,0.35,11.428
a_7,1513,0.164,18.292
a_7,1174,0.312,16.025
a_7,704,0.33,6.06
a_7,1470,0.589,11.884
a_7,4395,10.099,0.396
a_7,3409,0.399,7.518
a_7,388,0.187,37.433
a_7,1771,0.219,9.132
a_7,2137,0.561,5.347
a_7,1363,0.456,6.578
a_7,565,0.543,79.189
a_7,3617,0.061,49.18
a_7,5057,0.149,187.919
a_8,408,12.124,0.659
a_8,2401,1.034,2.901
a_8,5684,0.047,63.829
a_8,2634,0.225,137.777
a_8,2832,0.165,30.303
a_8,4854,0.17,11.764
a_8,2870,0.175,28.571
a_8,2752,0.176,28.409
a_8,5101,0.165,24.242
a_8,3011,0.273,18.315
a_8,390,0.138,50.724
a_8,1580,0.308,16.233
a_8,5089,0.11,254.545
a_8,4088,0.131,45.801
a_8,2790,0.169,29.585
a_8,2216,0.622,4.823
a_8,569,0.146,13.698
a_8,1790,0.394,10.152
a_8,5498,0.066,30.303
a_8,5635,0.169,29.585
a_8,1455,0.328,12.195
a_8,2630,0.906,89.403
a_8,2765,0.169,29.585
a_8,357,0.151,46.357
a_8,461,0.183,49.18
a_8,585,0.11,163.636
a_8,1791,0.272,11.029
a_8,3606,0.03,100.0
a_8,511,0.438,50.228
a_8,5289,0.031,64.516
a_8,5705,0.097,30.927
a_8,1460,0.629,9.538
a_8,5616,0.245,8.163
a_8,959,0.619,3.231
a_8,5038,0.313,12.779
a_8,3734,0.158,18.987
a_8,5471,0.129,69.767
a_8,754,0.486,10.288
a_8,3319,0.606,14.851
a_8,4162,0.312,35.256
a_8,3646,0.031,96.774
a_8,515,0.18,100.0
a_8,1947,0.126,23.809
a_8,5745,0.044,68.181
a_8,4252,0.163,24.539
a_8,3026,0.212,14.15
a_8,5116,0.143,20.979
a_8,3686,0.158,18.987
a_8,5594,0.145,48.275
a_8,5211,0.445,4.494
a_8,2720,0.222,22.522
a_8,3779,0.419,7.159
a_8,1884,0.368,8.152
a_8,3003,0.158,25.316
a_8,2349,0.288,10.416
a_8,649,0.232,8.62
a_8,3654,0.061,49.18
a_8,2695,0.167,23.952
a_8,4258,0.064,62.5
a_8,3554,0.073,41.095
a_8,1151,0.465,19.354
a_8,4156,0.102,107.843
a_8,1658,0.136,36.764
a_8,2438,0.286,13.986
a_8,4240,0.125,32.0
a_8,657,0.225,8.888
a_8,164,0.151,19.867
a_8,4888,0.078,25.641
a_8,4616,0.206,14.563
a_8,1159,0.189,42.328
a_8,1746,0.168,982.142
a_8,570,0.148,27.027
a_8,5759,0.065,46.153
a_8,761,2.436,18.883
a_8,1716,0.883,278.595
a_8,1316,0.646,3.095
a_8,1667,0.136,36.764
a_8,4831,0.152,13.157
a_8,3439,0.184,16.304
a_8,4100,0.314,9.554
a_8,3498,0.156,12.82
a_8,5301,0.133,15.037
a_8,192,0.584,8.561
a_8,2716,0.201,19.9
a_8,143,0.136,22.058
a_8,194,1.68,18.452
