vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
1,0,0,0,0,0,1,0,0,0,1,1,0,0.016666667,5.424449205
1,0,0,0,0,0,1,0,0,0,1,1,1,0.016666667,5.36839509
1,0,0,0,0,0,1,0,0,1,0,0,0,0.016666667,5.33218646
1,0,0,0,0,0,1,0,0,1,0,0,1,0.016666667,5.474315166
1,0,0,0,0,0,1,0,0,1,0,1,0,0.016666667,5.63790369
1,0,0,0,0,0,1,0,0,1,0,1,1,0.016666667,5.350894928
1,0,0,0,0,0,1,0,0,1,1,0,0,0.016666667,5.378963947
1,0,0,0,0,0,1,0,0,1,1,0,1,0.016666667,5.426187754
1,0,0,0,0,0,1,0,0,1,1,1,0,0.016666667,5.406257391
1,0,0,0,0,0,1,0,0,1,1,1,1,0.016666667,5.322365761
1,0,0,0,0,0,1,0,1,0,0,0,0,0.016666667,5.545218229
1,0,0,0,0,0,1,0,1,0,0,0,1,0.016666667,5.622964382
1,0,0,0,0,0,1,0,1,0,0,1,0,0.016666667,5.345774412
1,0,0,0,0,0,1,0,1,0,0,1,1,0.016666667,5.382429361
1,0,0,0,0,0,1,0,1,0,1,0,0,0.016666667,5.458755016
1,0,0,0,0,0,1,0,1,0,1,0,1,0.016666667,5.306638956
1,0,0,0,0,0,1,0,1,0,1,1,0,0.016666667,5.467331171
1,0,0,0,0,0,1,0,1,0,1,1,1,0.016666667,5.423669577
1,0,0,0,0,0,1,0,1,1,0,0,0,0.016666667,5.628561974
1,0,0,0,0,0,1,0,1,1,0,0,1,0.016666667,5.391028166
1,0,0,0,0,0,1,0,1,1,0,1,0,0.016666667,5.572554588
1,0,0,0,0,0,1,0,1,1,0,1,1,0.016666667,5.440070629
1,0,0,0,0,0,1,0,1,1,1,0,0,0.016666667,5.338698626
1,0,0,0,0,0,1,0,1,1,1,0,1,0.016666667,5.451359034
1,0,0,0,0,0,1,0,1,1,1,1,0,0.016666667,5.540037632
1,0,0,0,0,0,1,0,1,1,1,1,1,0.016666667,5.723162651
1,0,0,0,0,0,1,1,0,0,0,0,0,0.021666667,7.382619143
1,0,0,0,0,0,1,1,0,0,0,0,1,0.021666667,7.434922457
1,0,0,0,0,0,1,1,0,0,0,1,0,0.021666667,7.383305073
1,0,0,0,0,0,1,1,0,0,0,1,1,0.021666667,7.751217842
1,0,0,0,0,0,1,1,0,0,1,0,0,0.021666667,7.679712772
1,0,0,0,0,0,1,1,0,0,1,0,1,0.021666667,7.486051321
1,0,0,0,0,0,1,1,0,0,1,1,0,0.021666667,7.854275942
1,0,0,0,0,0,1,1,0,0,1,1,1,0.021666667,7.62094593
1,0,0,0,0,0,1,1,0,1,0,0,0,0.021666667,7.438937426
1,0,0,0,0,0,1,1,0,1,0,0,1,0.021666667,7.808589458
1,0,0,0,0,0,1,1,0,1,0,1,0,0.021666667,7.317663908
1,0,0,0,0,0,1,1,0,1,0,1,1,0.021666667,7.335166931
1,0,0,0,0,0,1,1,0,1,1,0,0,0.021666667,7.409696341
1,0,0,0,0,0,1,1,0,1,1,0,1,0.021666667,7.453037739
1,0,0,0,0,0,1,1,0,1,1,1,0,0.021666667,7.451809168
1,0,0,0,0,0,1,1,0,1,1,1,1,0.021666667,7.528602362
1,0,0,0,0,0,1,1,1,0,0,0,0,0.016666667,7.520273447
1,0,0,0,0,0,1,1,1,0,0,0,1,0.016666667,7.601592064
1,0,0,0,0,0,1,1,1,0,0,1,0,0.016666667,7.52234292
1,0,0,0,0,0,1,1,1,0,0,1,1,0.016666667,7.358043194
1,0,0,0,0,0,1,1,1,0,1,0,0,0.016666667,7.669748306
1,0,0,0,0,0,1,1,1,0,1,0,1,0.016666667,7.326921463
1,0,0,0,0,0,1,1,1,0,1,1,0,0.016666667,7.459524393
1,0,0,0,0,0,1,1,1,0,1,1,1,0.016666667,7.58612752
1,0,0,0,0,0,1,1,1,1,0,0,0,0.016666667,7.466226339
1,0,0,0,0,0,1,1,1,1,0,0,1,0.016666667,7.629909039
1,0,0,0,0,0,1,1,1,1,0,1,0,0.016666667,7.49413085
1,0,0,0,0,0,1,1,1,1,0,1,1,0.016666667,7.542578459
1,0,0,0,0,0,1,1,1,1,1,0,0,0.016666667,7.480011225
1,0,0,0,0,0,1,1,1,1,1,0,1,0.016666667,7.518709183
1,0,0,0,0,0,1,1,1,1,1,1,0,0.016666667,7.655993462
1,0,0,0,0,0,1,1,1,1,1,1,1,0.016666667,7.71425271
1,0,0,0,0,1,0,0,0,0,0,0,0,0.006666667,1.910041332
1,0,0,0,0,1,0,0,0,0,0,0,1,0.006666667,1.856459379
1,0,0,0,0,1,0,0,0,0,0,1,0,0.006666667,1.925159454
1,0,0,0,0,1,0,0,0,0,0,1,1,0.006666667,1.902596235
1,0,0,0,0,1,0,0,0,0,1,0,0,0.006666667,1.921664
1,0,0,0,0,1,0,0,0,0,1,0,1,0.006666667,1.927746534
1,0,0,0,0,1,0,0,0,0,1,1,0,0.006666667,1.84986949
1,0,0,0,0,1,0,0,0,0,1,1,1,0.006666667,1.957388163
1,0,0,0,0,1,0,0,0,1,0,0,0,0.006666667,1.859488726
1,0,0,0,0,1,0,0,0,1,0,0,1,0.006666667,1.909356594
1,0,0,0,0,1,0,0,0,1,0,1,0,0.006666667,1.936324596
1,0,0,0,0,1,0,0,0,1,0,1,1,0.006666667,1.893643141
1,0,0,0,0,1,0,0,0,1,1,0,0,0.006666667,1.943218231
1,0,0,0,0,1,0,0,0,1,1,0,1,0.006666667,1.859951496
1,0,0,0,0,1,0,0,0,1,1,1,0,0.006666667,1.799560785
1,0,0,0,0,1,0,0,0,1,1,1,1,0.006666667,1.924686909
1,0,0,0,0,1,0,0,1,0,0,0,0,0.016666667,1.889990568
1,0,0,0,0,1,0,0,1,0,0,0,1,0.016666667,1.945730686
1,0,0,0,0,1,0,0,1,0,0,1,0,0.016666667,1.871033192
1,0,0,0,0,1,0,0,1,0,0,1,1,0.016666667,1.866373062
1,0,0,0,0,1,0,0,1,0,1,0,0,0.016666667,1.839794397
1,0,0,0,0,1,0,0,1,0,1,0,1,0.016666667,1.852779388
1,0,0,0,0,1,0,0,1,0,1,1,0,0.016666667,1.954630375
1,0,0,0,0,1,0,0,1,0,1,1,1,0.016666667,1.853534222
1,0,0,0,0,1,0,0,1,1,0,0,0,0.016666667,1.870987177
1,0,0,0,0,1,0,0,1,1,0,0,1,0.016666667,1.873903751
1,0,0,0,0,1,0,0,1,1,0,1,0,0.016666667,1.878540754
1,0,0,0,0,1,0,0,1,1,0,1,1,0.016666667,1.951816797
1,0,0,0,0,1,0,0,1,1,1,0,0,0.016666667,1.957192183
1,0,0,0,0,1,0,0,1,1,1,0,1,0.016666667,1.941990137
1,0,0,0,0,1,0,0,1,1,1,1,0,0.016666667,1.899890184
1,0,0,0,0,1,0,0,1,1,1,1,1,0.016666667,1.89310956
1,0,0,0,0,1,0,1,0,0,0,0,0,0.016666667,2.20476222
1,0,0,0,0,1,0,1,0,0,0,0,1,0.016666667,2.186964512
1,0,0,0,0,1,0,1,0,0,0,1,0,0.016666667,2.120955706
1,0,0,0,0,1,0,1,0,0,0,1,1,0.016666667,2.141078711
1,0,0,0,0,1,0,1,0,0,1,0,0,0.016666667,2.179324865
1,0,0,0,0,1,0,1,0,0,1,0,1,0.016666667,2.179675341
1,0,0,0,0,1,0,1,0,0,1,1,0,0.016666667,2.138919115
1,0,0,0,0,1,0,1,0,0,1,1,1,0.016666667,2.154646873
1,0,0,0,0,1,0,1,0,1,0,0,0,0.016666667,2.245802164
1,0,0,0,0,1,0,1,0,1,0,0,1,0.016666667,2.135648966
1,0,0,0,0,1,0,1,0,1,0,1,0,0.016666667,2.213607788
1,0,0,0,0,1,0,1,0,1,0,1,1,0.016666667,2.176537514
1,0,0,0,0,1,0,1,0,1,1,0,0,0.016666667,2.151938438
1,0,0,0,0,1,0,1,0,1,1,0,1,0.016666667,2.114846468
1,0,0,0,0,1,0,1,0,1,1,1,0,0.016666667,2.296597719
1,0,0,0,0,1,0,1,0,1,1,1,1,0.016666667,2.173520327
1,0,0,0,0,1,0,1,1,0,0,0,0,0.016666667,2.137918711
1,0,0,0,0,1,0,1,1,0,0,0,1,0.016666667,2.232363701
1,0,0,0,0,1,0,1,1,0,0,1,0,0.016666667,2.223506451
1,0,0,0,0,1,0,1,1,0,0,1,1,0.016666667,2.172224045
1,0,0,0,0,1,0,1,1,0,1,0,0,0.016666667,2.167289495
1,0,0,0,0,1,0,1,1,0,1,0,1,0.016666667,2.185078621
1,0,0,0,0,1,0,1,1,0,1,1,0,0.016666667,2.165277004
1,0,0,0,0,1,0,1,1,0,1,1,1,0.016666667,2.121047258
1,0,0,0,0,1,0,1,1,1,0,0,0,0.016666667,2.198229551
1,0,0,0,0,1,0,1,1,1,0,0,1,0.016666667,2.179399729
1,0,0,0,0,1,0,1,1,1,0,1,0,0.016666667,2.1550982
1,0,0,0,0,1,0,1,1,1,0,1,1,0.016666667,2.089447737
1,0,0,0,0,1,0,1,1,1,1,0,0,0.016666667,2.275019407
1,0,0,0,0,1,0,1,1,1,1,0,1,0.016666667,2.159222364
1,0,0,0,0,1,0,1,1,1,1,1,0,0.016666667,2.183087826
1,0,0,0,0,1,0,1,1,1,1,1,1,0.016666667,2.264729738
1,0,0,0,0,1,1,0,0,0,0,0,0,0.016666667,5.63791132
1,0,0,0,0,1,1,0,0,0,0,0,1,0.016666667,5.616701841
1,0,0,0,0,1,1,0,0,0,0,1,0,0.016666667,5.636746645
1,0,0,0,0,1,1,0,0,0,0,1,1,0.016666667,5.507730961
1,0,0,0,0,1,1,0,0,0,1,0,0,0.016666667,5.718755245
1,0,0,0,0,1,1,0,0,0,1,0,1,0.016666667,5.58473897
1,0,0,0,0,1,1,0,0,0,1,1,0,0.016666667,5.557481766
1,0,0,0,0,1,1,0,0,0,1,1,1,0.016666667,5.668842316
1,0,0,0,0,1,1,0,0,1,0,0,0,0.016666667,5.595853806
1,0,0,0,0,1,1,0,0,1,0,0,1,0.016666667,5.636131525
1,0,0,0,0,1,1,0,0,1,0,1,0,0.016666667,5.575189114
1,0,0,0,0,1,1,0,0,1,0,1,1,0.016666667,5.756877661
1,0,0,0,0,1,1,0,0,1,1,0,0,0.016666667,5.661522388
1,0,0,0,0,1,1,0,0,1,1,0,1,0.016666667,5.578275204
1,0,0,0,0,1,1,0,0,1,1,1,0,0.016666667,5.593751669
1,0,0,0,0,1,1,0,0,1,1,1,1,0.016666667,5.781992435
1,0,0,0,0,1,1,0,1,0,0,0,0,0.016666667,5.603230715
1,0,0,0,0,1,1,0,1,0,0,0,1,0.016666667,5.607046604
1,0,0,0,0,1,1,0,1,0,0,1,0,0.016666667,5.754867077
1,0,0,0,0,1,1,0,1,0,0,1,1,0.016666667,5.563668489
1,0,0,0,0,1,1,0,1,0,1,0,0,0.016666667,5.564506769
1,0,0,0,0,1,1,0,1,0,1,0,1,0.016666667,5.762444973
1,0,0,0,0,1,1,0,1,0,1,1,0,0.016666667,5.715511322
1,0,0,0,0,1,1,0,1,0,1,1,1,0.016666667,5.587486744
1,0,0,0,0,1,1,0,1,1,0,0,0,0.016666667,5.902259111
1,0,0,0,0,1,1,0,1,1,0,0,1,0.016666667,5.639384985
1,0,0,0,0,1,1,0,1,1,0,1,0,0.016666667,5.689845562
1,0,0,0,0,1,1,0,1,1,0,1,1,0.016666667,6.092441797
1,0,0,0,0,1,1,0,1,1,1,0,0,0.016666667,5.74020505
1,0,0,0,0,1,1,0,1,1,1,0,1,0.016666667,5.748192072
1,0,0,0,0,1,1,0,1,1,1,1,0,0.016666667,5.671084881
1,0,0,0,0,1,1,0,1,1,1,1,1,0.016666667,5.572460413
1,0,0,0,0,1,1,1,0,0,0,0,0,0.016666667,7.734159946
1,0,0,0,0,1,1,1,0,0,0,0,1,0.016666667,7.66391921
1,0,0,0,0,1,1,1,0,0,0,1,0,0.016666667,7.994614124
1,0,0,0,0,1,1,1,0,0,0,1,1,0.016666667,7.655762434
1,0,0,0,0,1,1,1,0,0,1,0,0,0.016666667,7.646402359
1,0,0,0,0,1,1,1,0,0,1,0,1,0.016666667,7.665351868
1,0,0,0,0,1,1,1,0,0,1,1,0,0.016666667,7.473550081
1,0,0,0,0,1,1,1,0,0,1,1,1,0.016666667,7.745777607
1,0,0,0,0,1,1,1,0,1,0,0,0,0.016666667,7.529882431
1,0,0,0,0,1,1,1,0,1,0,0,1,0.016666667,7.672189236
1,0,0,0,0,1,1,1,0,1,0,1,0,0.016666667,7.909720182
1,0,0,0,0,1,1,1,0,1,0,1,1,0.016666667,7.711353302
1,0,0,0,0,1,1,1,0,1,1,0,0,0.016666667,7.604943752
1,0,0,0,0,1,1,1,0,1,1,0,1,0.016666667,7.737472057
1,0,0,0,0,1,1,1,0,1,1,1,0,0.016666667,7.67817688
1,0,0,0,0,1,1,1,0,1,1,1,1,0.016666667,8.051438332
1,0,0,0,0,1,1,1,1,0,0,0,0,0.016666667,7.6720469
1,0,0,0,0,1,1,1,1,0,0,0,1,0.016666667,7.514432907
1,0,0,0,0,1,1,1,1,0,0,1,0,0.016666667,7.64860487
1,0,0,0,0,1,1,1,1,0,0,1,1,0.016666667,7.505857468
1,0,0,0,0,1,1,1,1,0,1,0,0,0.016666667,7.664250612
1,0,0,0,0,1,1,1,1,0,1,0,1,0.016666667,7.443788052
1,0,0,0,0,1,1,1,1,0,1,1,0,0.016666667,7.727922678
1,0,0,0,0,1,1,1,1,0,1,1,1,0.016666667,7.968720675
1,0,0,0,0,1,1,1,1,1,0,0,0,0.016666667,7.754768848
1,0,0,0,0,1,1,1,1,1,0,0,1,0.016666667,7.694764137
1,0,0,0,0,1,1,1,1,1,0,1,0,0.016666667,7.679152012
1,0,0,0,0,1,1,1,1,1,0,1,1,0.016666667,7.721288681
1,0,0,0,0,1,1,1,1,1,1,0,0,0.016666667,7.873722553
1,0,0,0,0,1,1,1,1,1,1,0,1,0.016666667,7.587992191
1,0,0,0,0,1,1,1,1,1,1,1,0,0.016666667,7.631516695
1,0,0,0,0,1,1,1,1,1,1,1,1,0.016666667,7.675456524
1,0,0,0,1,0,0,0,0,0,0,0,0,0.023333333,5.883578539
1,0,0,0,1,0,0,0,0,0,0,0,1,0.023333333,5.853788614
1,0,0,0,1,0,0,0,0,0,0,1,0,0.023333333,6.064541101
1,0,0,0,1,0,0,0,0,0,0,1,1,0.023333333,6.104967117
1,0,0,0,1,0,0,0,0,0,1,0,0,0.023333333,5.968405008
1,0,0,0,1,0,0,0,0,0,1,0,1,0.023333333,5.960705042
1,0,0,0,1,0,0,0,0,0,1,1,0,0.023333333,6.08358717
1,0,0,0,1,0,0,0,0,0,1,1,1,0.023333333,5.959329128
1,0,0,0,1,0,0,0,0,1,0,0,0,0.023333333,5.811124802
1,0,0,0,1,0,0,0,0,1,0,0,1,0.023333333,6.128040552
1,0,0,0,1,0,0,0,0,1,0,1,0,0.023333333,6.01685667
1,0,0,0,1,0,0,0,0,1,0,1,1,0.023333333,5.90280962
1,0,0,0,1,0,0,0,0,1,1,0,0,0.023333333,6.255414009
1,0,0,0,1,0,0,0,0,1,1,0,1,0.023333333,6.021244287
1,0,0,0,1,0,0,0,0,1,1,1,0,0.023333333,6.057034016
1,0,0,0,1,0,0,0,0,1,1,1,1,0.023333333,6.048773527
1,0,0,0,1,0,0,0,1,0,0,0,0,0.016666667,5.975179195
1,0,0,0,1,0,0,0,1,0,0,0,1,0.016666667,6.046415329
1,0,0,0,1,0,0,0,1,0,0,1,0,0.016666667,6.019480467
1,0,0,0,1,0,0,0,1,0,0,1,1,0.016666667,5.948013306
1,0,0,0,1,0,0,0,1,0,1,0,0,0.016666667,5.955936193
1,0,0,0,1,0,0,0,1,0,1,0,1,0.016666667,6.088827372
1,0,0,0,1,0,0,0,1,0,1,1,0,0.016666667,5.988551617
1,0,0,0,1,0,0,0,1,0,1,1,1,0.016666667,6.016981363
1,0,0,0,1,0,0,0,1,1,0,0,0,0.016666667,5.883798122
1,0,0,0,1,0,0,0,1,1,0,0,1,0.016666667,6.257621288
1,0,0,0,1,0,0,0,1,1,0,1,0,0.016666667,5.986288309
1,0,0,0,1,0,0,0,1,1,0,1,1,0.016666667,5.900081158
1,0,0,0,1,0,0,0,1,1,1,0,0,0.016666667,6.293824434
1,0,0,0,1,0,0,0,1,1,1,0,1,0.016666667,6.27586174
1,0,0,0,1,0,0,0,1,1,1,1,0,0.016666667,5.977649927
1,0,0,0,1,0,0,0,1,1,1,1,1,0.016666667,6.141582966
1,0,0,0,1,0,0,1,0,0,0,0,0,0.016666667,9.350414991
1,0,0,0,1,0,0,1,0,0,0,0,1,0.016666667,9.362038851
1,0,0,0,1,0,0,1,0,0,0,1,0,0.016666667,9.342108011
1,0,0,0,1,0,0,1,0,0,0,1,1,0.016666667,9.837260723
1,0,0,0,1,0,0,1,0,0,1,0,0,0.016666667,9.423207283
1,0,0,0,1,0,0,1,0,0,1,0,1,0.016666667,9.444461107
1,0,0,0,1,0,0,1,0,0,1,1,0,0.016666667,9.70327282
1,0,0,0,1,0,0,1,0,0,1,1,1,0.016666667,9.332155228
1,0,0,0,1,0,0,1,0,1,0,0,0,0.016666667,9.523483038
1,0,0,0,1,0,0,1,0,1,0,0,1,0.016666667,9.272742748
1,0,0,0,1,0,0,1,0,1,0,1,0,0.016666667,9.399483919
1,0,0,0,1,0,0,1,0,1,0,1,1,0.016666667,9.520613194
1,0,0,0,1,0,0,1,0,1,1,0,0,0.016666667,9.334079981
1,0,0,0,1,0,0,1,0,1,1,0,1,0.016666667,9.276408195
1,0,0,0,1,0,0,1,0,1,1,1,0,0.016666667,9.699533701
1,0,0,0,1,0,0,1,0,1,1,1,1,0.016666667,9.293888807
1,0,0,0,1,0,0,1,1,0,0,0,0,0.016666667,9.498304605
1,0,0,0,1,0,0,1,1,0,0,0,1,0.016666667,9.315896273
1,0,0,0,1,0,0,1,1,0,0,1,0,0.016666667,9.294569731
1,0,0,0,1,0,0,1,1,0,0,1,1,0.016666667,9.549721241
1,0,0,0,1,0,0,1,1,0,1,0,0,0.016666667,9.37987113
1,0,0,0,1,0,0,1,1,0,1,0,1,0.016666667,9.377238274
1,0,0,0,1,0,0,1,1,0,1,1,0,0.016666667,9.075938463
1,0,0,0,1,0,0,1,1,0,1,1,1,0.016666667,9.321387768
1,0,0,0,1,0,0,1,1,1,0,0,0,0.016666667,9.345523119
1,0,0,0,1,0,0,1,1,1,0,0,1,0.016666667,9.520750761
1,0,0,0,1,0,0,1,1,1,0,1,0,0.016666667,9.463291168
1,0,0,0,1,0,0,1,1,1,0,1,1,0.016666667,9.396082401
1,0,0,0,1,0,0,1,1,1,1,0,0,0.016666667,9.121151686
1,0,0,0,1,0,0,1,1,1,1,0,1,0.016666667,9.302296638
1,0,0,0,1,0,0,1,1,1,1,1,0,0.016666667,9.349662781
1,0,0,0,1,0,0,1,1,1,1,1,1,0.016666667,9.726912737
1,0,0,0,1,0,1,0,0,0,0,0,0,0.033333333,12.68978882
1,0,0,0,1,0,1,0,0,0,0,0,1,0.033333333,12.7095077
1,0,0,0,1,0,1,0,0,0,0,1,0,0.033333333,12.73395109
1,0,0,0,1,0,1,0,0,0,0,1,1,0.033333333,12.62464595
1,0,0,0,1,0,1,0,0,0,1,0,0,0.033333333,12.99713683
1,0,0,0,1,0,1,0,0,0,1,0,1,0.033333333,12.67831755
1,0,0,0,1,0,1,0,0,0,1,1,0,0.033333333,12.34874415
1,0,0,0,1,0,1,0,0,0,1,1,1,0.033333333,12.16130567
1,0,0,0,1,0,1,0,0,1,0,0,0,0.033333333,12.50061083
1,0,0,0,1,0,1,0,0,1,0,0,1,0.033333333,12.23829985
1,0,0,0,1,0,1,0,0,1,0,1,0,0.033333333,12.1422379
1,0,0,0,1,0,1,0,0,1,0,1,1,0.033333333,12.56212473
1,0,0,0,1,0,1,0,0,1,1,0,0,0.033333333,12.56709838
1,0,0,0,1,0,1,0,0,1,1,0,1,0.033333333,12.16614103
1,0,0,0,1,0,1,0,0,1,1,1,0,0.033333333,12.47870731
1,0,0,0,1,0,1,0,0,1,1,1,1,0.033333333,12.16260862
1,0,0,0,1,0,1,0,1,0,0,0,0,0.016666667,12.31819844
1,0,0,0,1,0,1,0,1,0,0,0,1,0.016666667,12.52747345
1,0,0,0,1,0,1,0,1,0,0,1,0,0.016666667,12.37733769
1,0,0,0,1,0,1,0,1,0,0,1,1,0.016666667,12.15175152
1,0,0,0,1,0,1,0,1,0,1,0,0,0.016666667,12.48905826
1,0,0,0,1,0,1,0,1,0,1,0,1,0.016666667,12.21608424
1,0,0,0,1,0,1,0,1,0,1,1,0,0.016666667,12.11002922
1,0,0,0,1,0,1,0,1,0,1,1,1,0.016666667,12.67106247
1,0,0,0,1,0,1,0,1,1,0,0,0,0.016666667,12.2065804
1,0,0,0,1,0,1,0,1,1,0,0,1,0.016666667,12.13982224
1,0,0,0,1,0,1,0,1,1,0,1,0,0.016666667,12.49640203
1,0,0,0,1,0,1,0,1,1,0,1,1,0.016666667,12.30680656
1,0,0,0,1,0,1,0,1,1,1,0,0,0.016666667,12.08446312
1,0,0,0,1,0,1,0,1,1,1,0,1,0.016666667,12.60874176
1,0,0,0,1,0,1,0,1,1,1,1,0,0.016666667,12.24359322
1,0,0,0,1,0,1,0,1,1,1,1,1,0.016666667,12.12048173
1,0,0,0,1,0,1,1,0,0,0,0,0,0.028333333,28.20153713
1,0,0,0,1,0,1,1,0,0,0,0,1,0.028333333,29.06031847
1,0,0,0,1,0,1,1,0,0,0,1,0,0.028333333,28.7474947
1,0,0,0,1,0,1,1,0,0,0,1,1,0.028333333,28.29809713
1,0,0,0,1,0,1,1,0,0,1,0,0,0.028333333,28.78879404
1,0,0,0,1,0,1,1,0,0,1,0,1,0.028333333,28.21131968
1,0,0,0,1,0,1,1,0,0,1,1,0,0.028333333,28.99820447
1,0,0,0,1,0,1,1,0,0,1,1,1,0.028333333,28.83546782
1,0,0,0,1,0,1,1,0,1,0,0,0,0.028333333,28.54336429
1,0,0,0,1,0,1,1,0,1,0,0,1,0.028333333,28.3925457
1,0,0,0,1,0,1,1,0,1,0,1,0,0.028333333,28.84724665
1,0,0,0,1,0,1,1,0,1,0,1,1,0.028333333,28.38499069
1,0,0,0,1,0,1,1,0,1,1,0,0,0.028333333,28.26732469
1,0,0,0,1,0,1,1,0,1,1,0,1,0.028333333,28.60532737
